published,ecosystem,fixed,severity
2020-08-19T21:51:20Z,npm,1.0,HIGH
2020-08-28T21:24:59Z,npm,1.0,MODERATE
2020-08-21T16:25:26Z,PyPI,1.0,CRITICAL
2020-08-31T22:43:31Z,npm,1.0,HIGH
2020-08-31T22:54:56Z,npm,1.0,MODERATE
2020-08-31T22:44:33Z,npm,1.0,HIGH
2020-08-25T23:40:53Z,npm,0.0,CRITICAL
2020-08-21T17:03:24Z,PyPI,1.0,HIGH
2020-08-31T22:57:02Z,npm,1.0,LOW
2020-08-19T16:45:49Z,RubyGems,1.0,HIGH
2020-08-31T23:01:13Z,npm,1.0,HIGH
2020-08-18T17:30:25Z,Maven,1.0,MODERATE
2020-08-13T18:54:19Z,npm,1.0,MODERATE
2020-08-19T22:23:09Z,npm,1.0,MODERATE
2020-08-03T17:57:05Z,npm,1.0,MODERATE
2020-08-04T22:17:57Z,RubyGems,1.0,MODERATE
2020-08-31T22:52:52Z,npm,1.0,MODERATE
2020-08-07T22:27:41Z,RubyGems,1.0,CRITICAL
2020-08-26T18:55:38Z,npm,1.0,MODERATE
2020-08-05T14:53:43Z,RubyGems,1.0,HIGH
2020-08-31T22:48:44Z,npm,1.0,MODERATE
2020-08-19T21:30:04Z,npm,1.0,MODERATE
2020-08-05T14:53:06Z,Maven,1.0,CRITICAL
2020-08-19T21:04:25Z,Packagist,1.0,HIGH
2020-08-31T22:51:50Z,npm,1.0,CRITICAL
2020-08-05T21:47:02Z,npm,1.0,MODERATE
2020-08-20T14:38:13Z,PyPI,1.0,LOW
2020-08-03T18:16:37Z,npm,1.0,HIGH
2020-08-31T22:45:35Z,npm,1.0,MODERATE
2020-08-28T21:45:15Z,Packagist,1.0,LOW
2020-08-05T14:53:16Z,npm,1.0,CRITICAL
2020-08-31T23:00:10Z,npm,1.0,CRITICAL
2020-08-28T20:48:12Z,Packagist,1.0,LOW
2020-08-21T16:30:52Z,PyPI,1.0,HIGH
2020-08-19T22:06:03Z,npm,1.0,LOW
2020-08-05T14:53:22Z,npm,1.0,MODERATE
2020-08-19T21:05:03Z,npm,1.0,LOW
2020-08-11T19:40:10Z,npm,1.0,HIGH
2020-08-19T22:39:44Z,npm,1.0,MODERATE
2020-08-31T22:41:27Z,npm,1.0,LOW
2020-08-20T17:21:46Z,npm,1.0,MODERATE
2020-08-27T22:44:08Z,npm,1.0,LOW
2020-08-19T18:02:36Z,Packagist,1.0,HIGH
2020-08-28T21:20:42Z,Packagist,1.0,LOW
2020-08-20T14:38:49Z,npm,1.0,MODERATE
2020-08-31T22:58:04Z,npm,1.0,HIGH
2020-08-31T22:47:41Z,npm,1.0,MODERATE
2020-08-11T14:54:40Z,PyPI,1.0,MODERATE
2020-08-31T22:53:54Z,npm,0.0,MODERATE
2020-08-19T22:28:51Z,npm,1.0,HIGH
2020-08-05T21:27:44Z,Packagist,1.0,MODERATE
2020-08-31T22:59:07Z,npm,1.0,CRITICAL
2020-08-17T21:44:54Z,npm,1.0,CRITICAL
2020-08-05T14:52:59Z,Maven,1.0,CRITICAL
2020-08-31T22:56:00Z,npm,1.0,HIGH
2020-08-20T14:38:24Z,PyPI,0.0,HIGH
2020-08-11T14:55:01Z,npm,1.0,MODERATE
2020-08-11T17:21:13Z,npm,1.0,HIGH
2020-08-31T22:49:46Z,npm,1.0,HIGH
2020-08-25T14:04:47Z,npm,1.0,HIGH
2020-08-04T14:54:08Z,npm,1.0,MODERATE
2020-08-05T21:43:19Z,npm,1.0,MODERATE
2020-08-19T22:15:57Z,npm,1.0,HIGH
2020-08-19T22:34:43Z,npm,1.0,MODERATE
2020-08-19T22:44:22Z,npm,1.0,MODERATE
2020-08-19T19:52:30Z,Packagist,1.0,CRITICAL
2020-08-28T21:25:11Z,npm,1.0,CRITICAL
2020-08-03T18:05:48Z,npm,1.0,MODERATE
2020-08-05T14:52:44Z,Packagist,1.0,LOW
2020-08-03T18:22:36Z,npm,1.0,HIGH
2020-08-31T22:50:48Z,npm,1.0,CRITICAL
2020-08-27T22:26:15Z,npm,1.0,MODERATE
2020-08-05T14:52:54Z,Packagist,1.0,MODERATE
2020-08-31T22:42:29Z,npm,1.0,HIGH
2020-01-30T21:22:15Z,npm,1.0,HIGH
2020-01-06T18:44:10Z,npm,1.0,MODERATE
2020-01-23T02:27:53Z,RubyGems,1.0,MODERATE
2020-01-28T22:26:54Z,Maven,1.0,CRITICAL
2020-01-31T18:00:07Z,Maven,1.0,MODERATE
2020-01-24T19:56:59Z,PyPI,1.0,LOW
2020-01-06T18:44:21Z,PyPI,1.0,HIGH
2020-01-06T18:43:49Z,Maven,0.0,CRITICAL
2020-01-30T21:22:06Z,Maven,1.0,HIGH
2020-01-07T17:20:47Z,Packagist,1.0,HIGH
2020-01-28T21:32:29Z,PyPI,1.0,HIGH
2020-01-21T20:32:09Z,PyPI,1.0,HIGH
2020-01-30T21:21:30Z,Maven,1.0,CRITICAL
2020-01-27T19:28:20Z,Maven,1.0,MODERATE
2020-01-24T21:26:13Z,Packagist,1.0,LOW
2020-01-30T23:55:04Z,npm,1.0,CRITICAL
2020-01-24T21:27:42Z,Packagist,1.0,MODERATE
2020-01-31T18:00:58Z,Packagist,1.0,LOW
2020-01-16T22:35:12Z,PyPI,1.0,CRITICAL
2020-01-08T17:01:52Z,Maven,1.0,MODERATE
2020-01-30T21:00:21Z,npm,1.0,MODERATE
2020-01-30T21:21:50Z,Maven,1.0,MODERATE
2020-01-31T17:59:51Z,npm,1.0,MODERATE
2020-01-24T21:27:16Z,Packagist,1.0,LOW
2020-01-21T20:59:33Z,Maven,1.0,MODERATE
2020-01-24T21:26:54Z,Packagist,1.0,LOW
2020-01-31T17:59:20Z,NuGet,1.0,MODERATE
2020-01-06T18:43:38Z,Maven,1.0,CRITICAL
2020-01-30T21:21:44Z,Maven,1.0,MODERATE
2020-01-24T21:28:06Z,Packagist,1.0,CRITICAL
2020-01-16T22:18:27Z,PyPI,1.0,HIGH
2020-01-21T20:59:09Z,Maven,1.0,HIGH
2020-01-27T19:28:40Z,Maven,1.0,LOW
2020-01-28T22:37:50Z,PyPI,1.0,HIGH
2020-01-08T17:15:37Z,Packagist,1.0,HIGH
2020-01-31T18:00:43Z,Packagist,1.0,MODERATE
2020-01-08T03:10:44Z,Packagist,1.0,HIGH
2020-01-21T21:18:44Z,Maven,1.0,CRITICAL
2020-01-23T02:28:11Z,RubyGems,1.0,MODERATE
2020-01-24T15:27:25Z,npm,1.0,HIGH
2020-01-08T03:10:30Z,Packagist,1.0,HIGH
2020-01-30T21:21:37Z,Maven,1.0,MODERATE
2020-01-14T20:19:33Z,Packagist,1.0,MODERATE
2020-01-28T22:26:16Z,Packagist,0.0,MODERATE
2020-01-16T21:56:15Z,Packagist,1.0,CRITICAL
2020-01-08T17:26:53Z,Maven,1.0,MODERATE
2020-01-30T21:21:58Z,Maven,1.0,LOW
2020-01-16T22:17:40Z,Packagist,1.0,CRITICAL
2020-06-23T19:58:27Z,PyPI,1.0,LOW
2020-06-10T20:02:39Z,Maven,0.0,CRITICAL
2020-06-05T16:09:19Z,PyPI,1.0,HIGH
2020-06-15T18:44:56Z,Maven,1.0,HIGH
2020-06-05T16:11:02Z,Maven,1.0,CRITICAL
2020-06-09T00:25:41Z,Packagist,1.0,HIGH
2020-06-26T16:26:50Z,npm,1.0,CRITICAL
2020-06-15T20:36:17Z,Maven,1.0,HIGH
2020-06-15T19:36:16Z,Maven,1.0,HIGH
2020-06-10T20:02:33Z,Maven,1.0,MODERATE
2020-06-15T18:51:21Z,Maven,1.0,CRITICAL
2020-06-05T14:47:02Z,npm,1.0,HIGH
2020-06-10T20:54:15Z,Maven,1.0,MODERATE
2020-06-03T22:02:21Z,npm,1.0,MODERATE
2020-06-15T18:44:51Z,Maven,1.0,HIGH
2020-06-26T16:48:13Z,npm,1.0,CRITICAL
2020-06-10T20:28:03Z,npm,0.0,CRITICAL
2020-06-09T00:24:57Z,npm,1.0,HIGH
2020-06-03T22:02:19Z,npm,1.0,MODERATE
2020-06-05T16:11:36Z,Maven,1.0,MODERATE
2020-06-24T17:15:00Z,RubyGems,1.0,HIGH
2020-06-03T22:02:14Z,npm,1.0,HIGH
2020-06-03T21:58:35Z,Packagist,1.0,MODERATE
2020-06-15T19:34:31Z,Maven,1.0,MODERATE
2020-06-03T21:57:53Z,npm,1.0,MODERATE
2020-06-15T20:36:20Z,Maven,1.0,HIGH
2020-06-10T20:03:02Z,RubyGems,1.0,CRITICAL
2020-06-18T14:44:48Z,Maven,1.0,HIGH
2020-06-30T21:01:21Z,Maven,1.0,HIGH
2020-06-05T16:20:44Z,PyPI,1.0,MODERATE
2020-06-15T18:51:30Z,Maven,1.0,MODERATE
2020-06-03T22:02:16Z,npm,1.0,MODERATE
2020-06-09T00:25:34Z,Packagist,1.0,MODERATE
2020-06-10T20:02:47Z,npm,1.0,CRITICAL
2020-06-15T21:53:12Z,npm,1.0,LOW
2020-06-10T20:27:53Z,npm,0.0,CRITICAL
2020-06-24T17:40:33Z,RubyGems,1.0,MODERATE
2020-06-26T16:54:15Z,npm,1.0,HIGH
2020-06-24T17:15:26Z,PyPI,1.0,MODERATE
2020-06-10T21:12:41Z,Maven,1.0,HIGH
2020-06-05T16:24:28Z,PyPI,1.0,MODERATE
2020-06-30T22:48:14Z,Maven,1.0,HIGH
2020-06-10T19:40:30Z,Packagist,1.0,HIGH
2020-06-26T16:27:08Z,npm,1.0,CRITICAL
2020-06-30T16:05:08Z,npm,1.0,MODERATE
2020-06-05T16:09:34Z,PyPI,1.0,CRITICAL
2020-06-30T16:33:23Z,Maven,1.0,HIGH
2020-06-15T18:44:48Z,Maven,1.0,CRITICAL
2020-06-05T14:21:29Z,RubyGems,1.0,HIGH
2020-06-22T15:24:06Z,npm,1.0,LOW
2020-06-22T14:39:03Z,npm,0.0,HIGH
2020-06-03T21:58:16Z,Packagist,1.0,MODERATE
2020-06-10T20:02:58Z,Maven,1.0,HIGH
2020-06-15T19:57:48Z,Maven,1.0,HIGH
2020-06-05T16:16:12Z,npm,1.0,HIGH
2020-06-15T18:51:38Z,Maven,1.0,HIGH
2020-06-15T19:34:50Z,Maven,1.0,HIGH
2020-06-15T18:51:09Z,Maven,1.0,HIGH
2020-06-25T20:02:51Z,npm,1.0,MODERATE
2020-06-30T16:05:24Z,npm,1.0,HIGH
2020-06-03T23:19:12Z,Packagist,1.0,MODERATE
2020-06-03T22:02:11Z,npm,1.0,MODERATE
2020-06-03T21:58:27Z,Packagist,1.0,LOW
2020-06-30T21:01:31Z,Maven,1.0,MODERATE
2020-06-03T21:58:32Z,Packagist,1.0,MODERATE
2020-06-18T14:19:58Z,npm,1.0,MODERATE
2020-06-03T21:58:21Z,Packagist,1.0,MODERATE
2020-06-05T19:38:14Z,npm,1.0,MODERATE
2020-06-30T22:48:24Z,Maven,1.0,HIGH
2020-06-05T16:13:20Z,Maven,1.0,MODERATE
2020-06-30T20:40:50Z,Maven,1.0,HIGH
2020-06-16T22:08:06Z,RubyGems,1.0,HIGH
2020-06-18T19:23:17Z,npm,1.0,HIGH
2020-06-05T16:13:29Z,Maven,1.0,HIGH
2020-06-03T22:02:24Z,npm,1.0,MODERATE
2020-06-18T14:44:50Z,Maven,1.0,HIGH
2020-06-11T21:09:04Z,npm,1.0,HIGH
2020-06-18T14:44:46Z,Maven,1.0,HIGH
2020-06-05T19:37:49Z,Packagist,1.0,MODERATE
2020-06-05T14:15:51Z,Maven,1.0,LOW
2020-06-11T00:04:15Z,PyPI,1.0,HIGH
2020-06-10T23:38:01Z,Maven,1.0,HIGH
2020-06-05T14:52:07Z,PyPI,1.0,HIGH
2020-06-05T16:13:36Z,Maven,1.0,CRITICAL
2020-06-18T14:44:43Z,Maven,1.0,HIGH
2020-12-02T18:28:30Z,PyPI,1.0,LOW
2020-12-21T16:56:37Z,PyPI,1.0,LOW
2020-12-30T23:40:48Z,npm,1.0,MODERATE
2020-12-24T20:49:02Z,npm,1.0,HIGH
2020-12-08T21:42:53Z,npm,1.0,LOW
2020-12-15T16:52:17Z,npm,1.0,MODERATE
2020-12-14T19:50:22Z,NuGet,1.0,MODERATE
2020-12-21T16:28:26Z,Maven,1.0,MODERATE
2020-12-18T18:23:43Z,npm,1.0,MODERATE
2020-12-10T23:13:08Z,Packagist,1.0,MODERATE
2020-12-16T19:25:00Z,npm,1.0,MODERATE
2020-12-09T19:03:03Z,Maven,1.0,MODERATE
2020-12-02T18:28:18Z,Maven,1.0,MODERATE
2020-12-30T23:09:21Z,npm,1.0,LOW
2020-12-02T18:28:10Z,PyPI,1.0,LOW
2020-12-17T21:00:53Z,npm,1.0,CRITICAL
2020-12-10T16:53:45Z,npm,1.0,HIGH
2020-12-18T18:28:23Z,Maven,1.0,MODERATE
2020-12-10T19:07:31Z,PyPI,1.0,LOW
2020-12-09T18:21:29Z,PyPI,1.0,LOW
2020-12-21T18:01:16Z,Packagist,1.0,LOW
2020-12-24T20:49:34Z,Maven,1.0,HIGH
2020-12-08T14:42:08Z,Packagist,1.0,LOW
2020-12-10T19:07:28Z,PyPI,1.0,LOW
2020-12-10T19:07:24Z,PyPI,1.0,LOW
2020-12-17T21:00:58Z,PyPI,1.0,MODERATE
2020-12-10T19:07:26Z,PyPI,1.0,LOW
2020-12-18T22:51:40Z,npm,1.0,MODERATE
2020-12-21T16:28:42Z,Maven,1.0,HIGH
2020-12-21T18:01:41Z,PyPI,1.0,LOW
2020-12-02T18:28:47Z,NuGet,1.0,HIGH
2020-12-08T14:18:19Z,RubyGems,1.0,LOW
2020-12-08T23:55:54Z,PyPI,1.0,HIGH
2020-12-17T21:00:56Z,PyPI,1.0,MODERATE
2020-12-08T22:37:59Z,Maven,1.0,HIGH
2020-12-04T16:47:20Z,npm,1.0,MODERATE
2020-12-30T18:35:06Z,RubyGems,1.0,MODERATE
2020-12-21T16:28:11Z,Packagist,1.0,MODERATE
2020-12-10T19:07:34Z,PyPI,1.0,LOW
2020-12-04T20:04:37Z,npm,0.0,HIGH
2020-12-28T16:33:17Z,npm,1.0,LOW
2020-12-21T16:04:07Z,npm,1.0,MODERATE
2020-12-04T16:47:12Z,PyPI,1.0,MODERATE
2020-12-21T18:01:24Z,Packagist,1.0,LOW
2020-12-09T16:27:43Z,PyPI,1.0,HIGH
2020-12-18T18:23:04Z,npm,0.0,CRITICAL
2020-12-21T18:01:08Z,Packagist,1.0,LOW
2020-12-17T21:00:50Z,npm,1.0,HIGH
2020-12-01T20:25:00Z,PyPI,1.0,HIGH
2018-03-05T19:32:06Z,RubyGems,,HIGH
2018-03-13T20:42:00Z,npm,1.0,HIGH
2018-03-13T20:44:48Z,RubyGems,1.0,MODERATE
2018-03-05T19:43:21Z,RubyGems,1.0,CRITICAL
2018-03-05T19:06:00Z,RubyGems,,MODERATE
2018-03-07T22:22:24Z,npm,1.0,HIGH
2018-03-07T22:22:20Z,npm,1.0,MODERATE
2018-03-13T16:15:57Z,RubyGems,1.0,MODERATE
2018-03-16T01:13:46Z,RubyGems,,HIGH
2018-03-05T18:29:32Z,RubyGems,1.0,MODERATE
2018-03-07T22:22:22Z,RubyGems,1.0,MODERATE
2018-03-05T19:37:23Z,RubyGems,1.0,MODERATE
2018-03-26T16:41:17Z,npm,1.0,HIGH
2018-03-05T18:35:09Z,npm,1.0,HIGH
2018-03-13T20:38:51Z,npm,1.0,HIGH
2018-03-26T16:41:20Z,npm,1.0,HIGH
2018-03-05T19:16:56Z,npm,1.0,HIGH
2018-03-21T11:57:11Z,RubyGems,1.0,MODERATE
2018-03-05T19:33:54Z,npm,0.0,MODERATE
2018-03-05T18:54:33Z,npm,1.0,HIGH
2018-04-26T15:25:17Z,npm,1.0,MODERATE
2018-04-25T14:30:43Z,npm,0.0,MODERATE
2018-04-13T16:17:46Z,RubyGems,1.0,MODERATE
2018-04-26T15:41:10Z,RubyGems,1.0,MODERATE
2018-05-23T20:37:46Z,npm,1.0,MODERATE
2018-02-20T19:23:20Z,RubyGems,1.0,MODERATE
2018-11-06T23:12:49Z,npm,1.0,MODERATE
2018-11-21T22:23:29Z,Maven,1.0,LOW
2018-11-29T21:30:56Z,PyPI,1.0,MODERATE
2018-11-29T21:30:30Z,Maven,1.0,HIGH
2018-11-01T14:48:29Z,Maven,0.0,CRITICAL
2018-11-06T23:16:18Z,Maven,1.0,MODERATE
2018-11-06T23:15:46Z,Maven,1.0,HIGH
2018-11-21T22:19:50Z,npm,1.0,MODERATE
2018-11-06T23:15:13Z,npm,1.0,HIGH
2018-11-09T17:42:26Z,Maven,1.0,HIGH
2018-11-21T22:24:22Z,Maven,1.0,LOW
2018-11-09T17:49:34Z,npm,1.0,LOW
2018-11-21T22:24:08Z,Maven,1.0,LOW
2018-11-21T22:25:04Z,Maven,1.0,HIGH
2018-11-06T23:17:25Z,Maven,1.0,MODERATE
2018-11-09T17:41:35Z,Maven,1.0,HIGH
2018-11-06T23:11:10Z,npm,0.0,HIGH
2018-11-07T20:46:25Z,npm,1.0,HIGH
2018-11-09T17:43:52Z,npm,0.0,MODERATE
2018-11-06T23:12:07Z,npm,1.0,CRITICAL
2018-11-21T22:15:47Z,PyPI,1.0,MODERATE
2018-11-09T17:47:45Z,npm,1.0,MODERATE
2018-11-09T17:46:56Z,npm,1.0,MODERATE
2018-11-06T23:13:02Z,PyPI,1.0,MODERATE
2018-11-21T22:22:21Z,Maven,1.0,HIGH
2018-11-09T17:41:46Z,Maven,0.0,MODERATE
2018-11-09T17:46:27Z,npm,1.0,MODERATE
2018-11-01T14:49:30Z,PyPI,1.0,HIGH
2018-11-06T23:14:39Z,PyPI,1.0,HIGH
2018-11-15T15:59:08Z,RubyGems,1.0,MODERATE
2018-11-06T23:12:48Z,PyPI,1.0,MODERATE
2018-11-07T00:29:37Z,npm,1.0,HIGH
2018-11-21T22:19:41Z,npm,0.0,MODERATE
2018-11-09T17:48:20Z,npm,1.0,HIGH
2018-11-06T23:13:37Z,npm,1.0,MODERATE
2018-11-09T17:43:44Z,npm,0.0,MODERATE
2018-11-21T22:23:49Z,Maven,1.0,HIGH
2018-11-09T17:40:56Z,PyPI,1.0,CRITICAL
2018-11-06T23:17:27Z,Maven,1.0,HIGH
2018-11-06T23:12:30Z,npm,0.0,HIGH
2018-11-21T22:24:34Z,Maven,1.0,CRITICAL
2018-11-09T17:48:34Z,npm,1.0,MODERATE
2018-11-21T22:19:59Z,npm,1.0,MODERATE
2018-11-09T17:47:52Z,npm,1.0,MODERATE
2018-11-21T22:19:22Z,PyPI,1.0,MODERATE
2018-11-09T17:43:03Z,npm,0.0,MODERATE
2018-11-01T14:48:50Z,npm,1.0,CRITICAL
2018-11-09T17:49:22Z,npm,0.0,MODERATE
2018-11-01T14:47:04Z,Maven,0.0,HIGH
2018-11-21T22:19:30Z,Maven,0.0,CRITICAL
2018-11-09T17:43:25Z,Maven,1.0,HIGH
2018-11-01T14:51:33Z,npm,1.0,MODERATE
2018-11-09T17:43:08Z,Maven,1.0,MODERATE
2018-11-21T22:24:50Z,Maven,1.0,MODERATE
2018-11-09T17:48:37Z,npm,1.0,HIGH
2018-11-01T14:45:42Z,npm,1.0,LOW
2018-11-09T17:49:49Z,Maven,1.0,CRITICAL
2018-11-09T17:44:01Z,npm,1.0,MODERATE
2018-11-09T17:41:15Z,npm,,MODERATE
2018-11-01T14:47:43Z,npm,1.0,HIGH
2018-11-09T17:49:11Z,npm,1.0,HIGH
2018-11-06T23:14:22Z,PyPI,1.0,HIGH
2018-11-21T22:21:25Z,npm,0.0,MODERATE
2018-11-09T17:45:55Z,npm,1.0,MODERATE
2018-11-06T23:12:01Z,npm,0.0,CRITICAL
2018-11-01T14:47:21Z,npm,0.0,CRITICAL
2018-11-26T23:58:21Z,npm,1.0,CRITICAL
2018-11-09T17:44:20Z,npm,1.0,MODERATE
2018-11-21T22:23:04Z,PyPI,0.0,HIGH
2018-11-21T22:22:46Z,npm,0.0,HIGH
2018-11-09T17:50:00Z,Maven,1.0,HIGH
2018-11-09T17:45:30Z,npm,0.0,MODERATE
2018-11-09T17:45:38Z,npm,1.0,MODERATE
2018-11-07T00:28:11Z,npm,1.0,MODERATE
2018-11-09T17:47:23Z,npm,1.0,MODERATE
2018-11-15T15:58:58Z,RubyGems,1.0,MODERATE
2018-11-09T17:46:30Z,npm,,MODERATE
2018-11-09T17:42:54Z,npm,0.0,MODERATE
2018-11-01T14:46:01Z,RubyGems,1.0,MODERATE
2018-11-09T17:50:40Z,Maven,1.0,CRITICAL
2018-10-16T19:59:05Z,NuGet,1.0,HIGH
2018-10-16T19:54:06Z,NuGet,1.0,HIGH
2018-10-19T16:51:25Z,Maven,1.0,HIGH
2018-10-10T17:25:12Z,npm,0.0,MODERATE
2018-10-23T17:22:54Z,npm,1.0,MODERATE
2018-10-18T17:22:26Z,Maven,0.0,MODERATE
2018-10-15T22:03:48Z,npm,1.0,CRITICAL
2018-10-17T15:49:36Z,Maven,1.0,HIGH
2018-10-16T17:34:00Z,NuGet,1.0,HIGH
2018-10-09T00:44:29Z,npm,1.0,HIGH
2018-10-10T16:10:46Z,PyPI,1.0,MODERATE
2018-10-17T19:54:53Z,Maven,1.0,HIGH
2018-10-16T19:50:13Z,Maven,1.0,MODERATE
2018-10-17T15:50:45Z,Maven,1.0,MODERATE
2018-10-10T17:23:20Z,PyPI,1.0,HIGH
2018-10-30T20:34:06Z,RubyGems,1.0,CRITICAL
2018-10-18T17:42:34Z,Maven,1.0,CRITICAL
2018-10-18T17:41:13Z,Maven,1.0,HIGH
2018-10-19T16:50:50Z,Maven,1.0,HIGH
2018-10-23T17:14:57Z,npm,1.0,HIGH
2018-10-10T17:28:14Z,npm,0.0,MODERATE
2018-10-19T22:00:28Z,Maven,1.0,HIGH
2018-10-17T20:01:54Z,Maven,1.0,MODERATE
2018-10-16T23:09:15Z,Maven,1.0,MODERATE
2018-10-09T00:44:59Z,npm,1.0,CRITICAL
2018-10-17T17:31:26Z,Maven,1.0,CRITICAL
2018-10-17T20:05:59Z,Maven,1.0,CRITICAL
2018-10-19T16:41:04Z,Maven,1.0,CRITICAL
2018-10-16T20:50:58Z,Maven,0.0,MODERATE
2018-10-17T19:55:46Z,Maven,1.0,HIGH
2018-10-19T16:16:16Z,Maven,1.0,CRITICAL
2018-10-16T23:13:00Z,Maven,1.0,CRITICAL
2018-10-19T16:55:14Z,Maven,1.0,MODERATE
2018-10-17T16:32:32Z,Maven,1.0,CRITICAL
2018-10-18T18:05:34Z,Maven,1.0,CRITICAL
2018-10-22T18:53:56Z,npm,1.0,CRITICAL
2018-10-22T20:44:26Z,Maven,1.0,CRITICAL
2018-10-17T20:02:20Z,Maven,1.0,MODERATE
2018-10-17T18:22:29Z,Maven,1.0,MODERATE
2018-10-16T17:35:24Z,Maven,1.0,MODERATE
2018-10-16T19:34:10Z,NuGet,1.0,MODERATE
2018-10-18T16:49:54Z,Maven,1.0,MODERATE
2018-10-16T19:56:59Z,NuGet,1.0,HIGH
2018-10-17T20:28:20Z,Maven,1.0,MODERATE
2018-10-29T19:06:46Z,PyPI,1.0,HIGH
2018-10-10T17:29:20Z,RubyGems,1.0,LOW
2018-10-10T17:29:13Z,RubyGems,1.0,LOW
2018-10-18T16:57:21Z,Maven,1.0,MODERATE
2018-10-16T17:16:40Z,NuGet,1.0,HIGH
2018-10-16T19:58:05Z,NuGet,1.0,HIGH
2018-10-17T17:23:24Z,Maven,1.0,HIGH
2018-10-16T19:56:38Z,NuGet,1.0,HIGH
2018-10-18T16:57:00Z,Maven,1.0,HIGH
2018-10-17T16:32:43Z,Maven,1.0,HIGH
2018-10-10T16:10:23Z,PyPI,1.0,MODERATE
2018-10-19T16:42:15Z,Maven,1.0,HIGH
2018-10-18T18:05:02Z,Maven,1.0,HIGH
2018-10-17T16:19:59Z,Maven,1.0,MODERATE
2018-10-17T20:07:03Z,Maven,1.0,MODERATE
2018-10-16T23:08:43Z,Maven,1.0,MODERATE
2018-10-16T23:06:25Z,Maven,1.0,CRITICAL
2018-10-17T15:44:10Z,Maven,1.0,MODERATE
2018-10-19T16:56:00Z,Maven,1.0,MODERATE
2018-10-16T23:13:26Z,Maven,1.0,HIGH
2018-10-16T20:53:31Z,Maven,1.0,MODERATE
2018-10-15T21:43:12Z,npm,1.0,MODERATE
2018-10-17T15:44:36Z,Maven,1.0,CRITICAL
2018-10-16T19:58:42Z,NuGet,1.0,MODERATE
2018-10-16T17:21:35Z,Maven,1.0,CRITICAL
2018-10-17T00:05:06Z,Maven,1.0,MODERATE
2018-10-22T20:52:38Z,Maven,1.0,HIGH
2018-10-19T16:54:56Z,Maven,1.0,MODERATE
2018-10-18T16:49:40Z,Maven,1.0,MODERATE
2018-10-23T16:08:56Z,Maven,0.0,CRITICAL
2018-10-19T16:16:27Z,Maven,1.0,HIGH
2018-10-17T15:49:58Z,Maven,1.0,MODERATE
2018-10-16T20:53:44Z,Maven,1.0,CRITICAL
2018-10-09T00:57:28Z,npm,1.0,MODERATE
2018-10-16T17:01:25Z,Maven,1.0,HIGH
2018-10-17T16:31:48Z,Maven,1.0,MODERATE
2018-10-17T19:56:04Z,Maven,1.0,MODERATE
2018-10-10T17:23:26Z,PyPI,1.0,HIGH
2018-10-16T17:35:54Z,Maven,1.0,MODERATE
2018-10-17T20:28:00Z,Maven,1.0,CRITICAL
2018-10-17T00:05:29Z,Maven,1.0,MODERATE
2018-10-18T16:49:29Z,Maven,1.0,HIGH
2018-10-16T19:56:50Z,NuGet,1.0,HIGH
2018-10-10T16:05:23Z,PyPI,1.0,HIGH
2018-10-19T16:41:15Z,Maven,1.0,HIGH
2018-10-16T23:07:57Z,Maven,1.0,MODERATE
2018-10-19T16:50:33Z,Maven,1.0,HIGH
2018-10-17T16:31:02Z,Maven,1.0,MODERATE
2018-10-17T16:33:02Z,Maven,1.0,MODERATE
2018-10-19T16:15:46Z,Maven,1.0,HIGH
2018-10-10T17:29:27Z,RubyGems,1.0,LOW
2018-10-10T17:27:58Z,npm,1.0,MODERATE
2018-10-19T16:52:06Z,Maven,1.0,HIGH
2018-10-16T19:58:31Z,NuGet,1.0,HIGH
2018-10-19T16:15:34Z,Maven,1.0,CRITICAL
2018-10-17T20:30:12Z,Maven,1.0,HIGH
2018-10-10T17:23:51Z,PyPI,1.0,MODERATE
2018-10-09T00:27:15Z,npm,1.0,MODERATE
2018-10-18T18:05:57Z,Maven,1.0,MODERATE
2018-10-17T18:22:15Z,Maven,1.0,HIGH
2018-10-09T00:30:30Z,npm,1.0,HIGH
2018-10-17T19:56:17Z,Maven,1.0,CRITICAL
2018-10-30T20:36:53Z,npm,1.0,HIGH
2018-10-19T16:46:30Z,Maven,1.0,HIGH
2018-10-04T19:53:35Z,Maven,1.0,HIGH
2018-10-30T20:48:58Z,Maven,1.0,MODERATE
2018-10-09T00:57:21Z,npm,1.0,LOW
2018-10-17T00:05:15Z,Maven,1.0,HIGH
2018-10-19T16:46:01Z,Maven,1.0,MODERATE
2018-10-10T17:23:39Z,PyPI,1.0,HIGH
2018-10-24T19:46:20Z,Maven,0.0,CRITICAL
2018-10-16T23:13:11Z,Maven,1.0,HIGH
2018-10-17T17:21:44Z,Maven,1.0,MODERATE
2018-10-19T16:51:11Z,Maven,1.0,HIGH
2018-10-18T17:21:47Z,Maven,1.0,MODERATE
2018-10-22T20:37:07Z,Maven,1.0,HIGH
2018-10-19T16:55:35Z,Maven,1.0,MODERATE
2018-10-10T17:23:45Z,PyPI,1.0,HIGH
2018-10-19T16:15:56Z,Maven,1.0,MODERATE
2018-10-16T17:44:39Z,Maven,1.0,HIGH
2018-10-10T17:28:21Z,npm,0.0,MODERATE
2018-10-16T19:33:42Z,NuGet,1.0,CRITICAL
2018-10-17T16:23:26Z,Maven,1.0,HIGH
